Char	Codept	Name (Digraph)	Link	Html
⍩	U+2369	APL FUNCTIONAL SYMBOL GREATER-THAN DIAERESIS	http://unicode-table.com/en/2369/	&#x2369;
⍪	U+236A	APL FUNCTIONAL SYMBOL COMMA BAR	http://unicode-table.com/en/236A/	&#x236A;
⍫	U+236B	APL FUNCTIONAL SYMBOL DEL TILDE	http://unicode-table.com/en/236B/	&#x236B;
⍬	U+236C	APL FUNCTIONAL SYMBOL ZILDE	http://unicode-table.com/en/236C/	&#x236C;
⍭	U+236D	APL FUNCTIONAL SYMBOL STILE TILDE	http://unicode-table.com/en/236D/	&#x236D;
⍮	U+236E	APL FUNCTIONAL SYMBOL SEMICOLON UNDERBAR	http://unicode-table.com/en/236E/	&#x236E;
⍯	U+236F	APL FUNCTIONAL SYMBOL QUAD NOT EQUAL	http://unicode-table.com/en/236F/	&#x236F;
⍰	U+2370	APL FUNCTIONAL SYMBOL QUAD QUESTION	http://unicode-table.com/en/2370/	&#x2370;
⍱	U+2371	APL FUNCTIONAL SYMBOL DOWN CARET TILDE	http://unicode-table.com/en/2371/	&#x2371;
⍲	U+2372	APL FUNCTIONAL SYMBOL UP CARET TILDE	http://unicode-table.com/en/2372/	&#x2372;
⍳	U+2373	APL FUNCTIONAL SYMBOL IOTA	http://unicode-table.com/en/2373/	&#x2373;
⍴	U+2374	APL FUNCTIONAL SYMBOL RHO	http://unicode-table.com/en/2374/	&#x2374;
⍵	U+2375	APL FUNCTIONAL SYMBOL OMEGA	http://unicode-table.com/en/2375/	&#x2375;
⍶	U+2376	APL FUNCTIONAL SYMBOL ALPHA UNDERBAR	http://unicode-table.com/en/2376/	&#x2376;
⍷	U+2377	APL FUNCTIONAL SYMBOL EPSILON UNDERBAR	http://unicode-table.com/en/2377/	&#x2377;
⍸	U+2378	APL FUNCTIONAL SYMBOL IOTA UNDERBAR	http://unicode-table.com/en/2378/	&#x2378;
⍹	U+2379	APL FUNCTIONAL SYMBOL OMEGA UNDERBAR	http://unicode-table.com/en/2379/	&#x2379;
⍺	U+237A	APL FUNCTIONAL SYMBOL ALPHA	http://unicode-table.com/en/237A/	&#x237A;
⍻	U+237B	NOT CHECK MARK	http://unicode-table.com/en/237B/	&#x237B;
⍼	U+237C	RIGHT ANGLE WITH DOWNWARDS ZIGZAG ARROW	http://unicode-table.com/en/237C/	&#x237C;
⍽	U+237D	SHOULDERED OPEN BOX	http://unicode-table.com/en/237D/	&#x237D;
⍾	U+237E	BELL SYMBOL	http://unicode-table.com/en/237E/	&#x237E;
⍿	U+237F	VERTICAL LINE WITH MIDDLE DOT	http://unicode-table.com/en/237F/	&#x237F;
⎀	U+2380	INSERTION SYMBOL	http://unicode-table.com/en/2380/	&#x2380;
⎁	U+2381	CONTINUOUS UNDERLINE SYMBOL	http://unicode-table.com/en/2381/	&#x2381;
⎂	U+2382	DISCONTINUOUS UNDERLINE SYMBOL	http://unicode-table.com/en/2382/	&#x2382;
⎃	U+2383	EMPHASIS SYMBOL	http://unicode-table.com/en/2383/	&#x2383;
⎄	U+2384	COMPOSITION SYMBOL	http://unicode-table.com/en/2384/	&#x2384;
⎅	U+2385	WHITE SQUARE WITH CENTRE VERTICAL LINE	http://unicode-table.com/en/2385/	&#x2385;
⎆	U+2386	ENTER SYMBOL	http://unicode-table.com/en/2386/	&#x2386;
⎇	U+2387	ALTERNATIVE KEY SYMBOL	http://unicode-table.com/en/2387/	&#x2387;
⎈	U+2388	HELM SYMBOL	http://unicode-table.com/en/2388/	&#x2388;
⎉	U+2389	CIRCLED HORIZONTAL BAR WITH NOTCH	http://unicode-table.com/en/2389/	&#x2389;
⎊	U+238A	CIRCLED TRIANGLE DOWN	http://unicode-table.com/en/238A/	&#x238A;
⎋	U+238B	BROKEN CIRCLE WITH NORTHWEST ARROW	http://unicode-table.com/en/238B/	&#x238B;
⎌	U+238C	UNDO SYMBOL	http://unicode-table.com/en/238C/	&#x238C;
⎍	U+238D	MONOSTABLE SYMBOL	http://unicode-table.com/en/238D/	&#x238D;
⎎	U+238E	HYSTERESIS SYMBOL	http://unicode-table.com/en/238E/	&#x238E;
⎏	U+238F	OPEN-CIRCUIT-OUTPUT H-TYPE SYMBOL	http://unicode-table.com/en/238F/	&#x238F;
⎐	U+2390	OPEN-CIRCUIT-OUTPUT L-TYPE SYMBOL	http://unicode-table.com/en/2390/	&#x2390;
⎑	U+2391	PASSIVE-PULL-DOWN-OUTPUT SYMBOL	http://unicode-table.com/en/2391/	&#x2391;
⎒	U+2392	PASSIVE-PULL-UP-OUTPUT SYMBOL	http://unicode-table.com/en/2392/	&#x2392;
⎓	U+2393	DIRECT CURRENT SYMBOL FORM TWO	http://unicode-table.com/en/2393/	&#x2393;
⎔	U+2394	SOFTWARE-FUNCTION SYMBOL	http://unicode-table.com/en/2394/	&#x2394;
⎕	U+2395	APL FUNCTIONAL SYMBOL QUAD	http://unicode-table.com/en/2395/	&#x2395;
⎖	U+2396	DECIMAL SEPARATOR KEY SYMBOL	http://unicode-table.com/en/2396/	&#x2396;
⎗	U+2397	PREVIOUS PAGE	http://unicode-table.com/en/2397/	&#x2397;
⎘	U+2398	NEXT PAGE	http://unicode-table.com/en/2398/	&#x2398;
⎙	U+2399	PRINT SCREEN SYMBOL	http://unicode-table.com/en/2399/	&#x2399;
⎚	U+239A	CLEAR SCREEN SYMBOL	http://unicode-table.com/en/239A/	&#x239A;
⎛	U+239B	LEFT PARENTHESIS UPPER HOOK	http://unicode-table.com/en/239B/	&#x239B;
⎜	U+239C	LEFT PARENTHESIS EXTENSION	http://unicode-table.com/en/239C/	&#x239C;
⎝	U+239D	LEFT PARENTHESIS LOWER HOOK	http://unicode-table.com/en/239D/	&#x239D;
⎞	U+239E	RIGHT PARENTHESIS UPPER HOOK	http://unicode-table.com/en/239E/	&#x239E;
⎟	U+239F	RIGHT PARENTHESIS EXTENSION	http://unicode-table.com/en/239F/	&#x239F;
⎠	U+23A0	RIGHT PARENTHESIS LOWER HOOK	http://unicode-table.com/en/23A0/	&#x23A0;
⎡	U+23A1	LEFT SQUARE BRACKET UPPER CORNER	http://unicode-table.com/en/23A1/	&#x23A1;
⎢	U+23A2	LEFT SQUARE BRACKET EXTENSION	http://unicode-table.com/en/23A2/	&#x23A2;
⎣	U+23A3	LEFT SQUARE BRACKET LOWER CORNER	http://unicode-table.com/en/23A3/	&#x23A3;
⎤	U+23A4	RIGHT SQUARE BRACKET UPPER CORNER	http://unicode-table.com/en/23A4/	&#x23A4;
⎥	U+23A5	RIGHT SQUARE BRACKET EXTENSION	http://unicode-table.com/en/23A5/	&#x23A5;
⎦	U+23A6	RIGHT SQUARE BRACKET LOWER CORNER	http://unicode-table.com/en/23A6/	&#x23A6;
⎧	U+23A7	LEFT CURLY BRACKET UPPER HOOK	http://unicode-table.com/en/23A7/	&#x23A7;
⎨	U+23A8	LEFT CURLY BRACKET MIDDLE PIECE	http://unicode-table.com/en/23A8/	&#x23A8;
⎩	U+23A9	LEFT CURLY BRACKET LOWER HOOK	http://unicode-table.com/en/23A9/	&#x23A9;
⎪	U+23AA	CURLY BRACKET EXTENSION	http://unicode-table.com/en/23AA/	&#x23AA;
⎫	U+23AB	RIGHT CURLY BRACKET UPPER HOOK	http://unicode-table.com/en/23AB/	&#x23AB;
⎬	U+23AC	RIGHT CURLY BRACKET MIDDLE PIECE	http://unicode-table.com/en/23AC/	&#x23AC;
⎭	U+23AD	RIGHT CURLY BRACKET LOWER HOOK	http://unicode-table.com/en/23AD/	&#x23AD;
⎮	U+23AE	INTEGRAL EXTENSION	http://unicode-table.com/en/23AE/	&#x23AE;
⎯	U+23AF	HORIZONTAL LINE EXTENSION	http://unicode-table.com/en/23AF/	&#x23AF;
⎰	U+23B0	UPPER LEFT OR LOWER RIGHT CURLY BRACKET SECTION	http://unicode-table.com/en/23B0/	&#x23B0;
⎱	U+23B1	UPPER RIGHT OR LOWER LEFT CURLY BRACKET SECTION	http://unicode-table.com/en/23B1/	&#x23B1;
⎲	U+23B2	SUMMATION TOP	http://unicode-table.com/en/23B2/	&#x23B2;
⎳	U+23B3	SUMMATION BOTTOM	http://unicode-table.com/en/23B3/	&#x23B3;
⎴	U+23B4	TOP SQUARE BRACKET	http://unicode-table.com/en/23B4/	&#x23B4;
⎵	U+23B5	BOTTOM SQUARE BRACKET	http://unicode-table.com/en/23B5/	&#x23B5;
⎶	U+23B6	BOTTOM SQUARE BRACKET OVER TOP SQUARE BRACKET	http://unicode-table.com/en/23B6/	&#x23B6;
⎷	U+23B7	RADICAL SYMBOL BOTTOM	http://unicode-table.com/en/23B7/	&#x23B7;
⎸	U+23B8	LEFT VERTICAL BOX LINE	http://unicode-table.com/en/23B8/	&#x23B8;
⎹	U+23B9	RIGHT VERTICAL BOX LINE	http://unicode-table.com/en/23B9/	&#x23B9;
⎺	U+23BA	HORIZONTAL SCAN LINE-1	http://unicode-table.com/en/23BA/	&#x23BA;
⎻	U+23BB	HORIZONTAL SCAN LINE-3	http://unicode-table.com/en/23BB/	&#x23BB;
⎼	U+23BC	HORIZONTAL SCAN LINE-7	http://unicode-table.com/en/23BC/	&#x23BC;
⎽	U+23BD	HORIZONTAL SCAN LINE-9	http://unicode-table.com/en/23BD/	&#x23BD;
⎾	U+23BE	DENTISTRY SYMBOL LIGHT VERTICAL AND TOP RIGHT	http://unicode-table.com/en/23BE/	&#x23BE;
⎿	U+23BF	DENTISTRY SYMBOL LIGHT VERTICAL AND BOTTOM RIGHT	http://unicode-table.com/en/23BF/	&#x23BF;
⏀	U+23C0	DENTISTRY SYMBOL LIGHT VERTICAL WITH CIRCLE	http://unicode-table.com/en/23C0/	&#x23C0;
⏁	U+23C1	DENTISTRY SYMBOL LIGHT DOWN AND HORIZONTAL WITH CIRCLE	http://unicode-table.com/en/23C1/	&#x23C1;
⏂	U+23C2	DENTISTRY SYMBOL LIGHT UP AND HORIZONTAL WITH CIRCLE	http://unicode-table.com/en/23C2/	&#x23C2;
⏃	U+23C3	DENTISTRY SYMBOL LIGHT VERTICAL WITH TRIANGLE	http://unicode-table.com/en/23C3/	&#x23C3;
⏄	U+23C4	DENTISTRY SYMBOL LIGHT DOWN AND HORIZONTAL WITH TRIANGLE http://unicode-table.com/en/23C4/	&#x23C4;
⏅	U+23C5	DENTISTRY SYMBOL LIGHT UP AND HORIZONTAL WITH TRIANGLE	http://unicode-table.com/en/23C5/	&#x23C5;
⏆	U+23C6	DENTISTRY SYMBOL LIGHT VERTICAL AND WAVE	http://unicode-table.com/en/23C6/	&#x23C6;
⏇	U+23C7	DENTISTRY SYMBOL LIGHT DOWN AND HORIZONTAL WITH WAVE	http://unicode-table.com/en/23C7/	&#x23C7;
⏈	U+23C8	DENTISTRY SYMBOL LIGHT UP AND HORIZONTAL WITH WAVE	http://unicode-table.com/en/23C8/	&#x23C8;
⏉	U+23C9	DENTISTRY SYMBOL LIGHT DOWN AND HORIZONTAL	http://unicode-table.com/en/23C9/	&#x23C9;
⏊	U+23CA	DENTISTRY SYMBOL LIGHT UP AND HORIZONTAL	http://unicode-table.com/en/23CA/	&#x23CA;
⏋	U+23CB	DENTISTRY SYMBOL LIGHT VERTICAL AND TOP LEFT	http://unicode-table.com/en/23CB/	&#x23CB;
⏌	U+23CC	DENTISTRY SYMBOL LIGHT VERTICAL AND BOTTOM LEFT	http://unicode-table.com/en/23CC/	&#x23CC;
⏍	U+23CD	SQUARE FOOT	http://unicode-table.com/en/23CD/	&#x23CD;
⏎	U+23CE	RETURN SYMBOL	http://unicode-table.com/en/23CE/	&#x23CE;
⏏	U+23CF	EJECT SYMBOL	http://unicode-table.com/en/23CF/	&#x23CF;
⏐	U+23D0	VERTICAL LINE EXTENSION	http://unicode-table.com/en/23D0/	&#x23D0;
⏑	U+23D1	METRICAL BREVE	http://unicode-table.com/en/23D1/	&#x23D1;
⏒	U+23D2	METRICAL LONG OVER SHORT	http://unicode-table.com/en/23D2/	&#x23D2;
⏓	U+23D3	METRICAL SHORT OVER LONG	http://unicode-table.com/en/23D3/	&#x23D3;
⏔	U+23D4	METRICAL LONG OVER TWO SHORTS	http://unicode-table.com/en/23D4/	&#x23D4;
⏕	U+23D5	METRICAL TWO SHORTS OVER LONG	http://unicode-table.com/en/23D5/	&#x23D5;
⏖	U+23D6	METRICAL TWO SHORTS JOINED	http://unicode-table.com/en/23D6/	&#x23D6;
⏗	U+23D7	METRICAL TRISEME	http://unicode-table.com/en/23D7/	&#x23D7;
⏘	U+23D8	METRICAL TETRASEME	http://unicode-table.com/en/23D8/	&#x23D8;
⏙	U+23D9	METRICAL PENTASEME	http://unicode-table.com/en/23D9/	&#x23D9;
⏚	U+23DA	EARTH GROUND	http://unicode-table.com/en/23DA/	&#x23DA;
⏛	U+23DB	FUSE	http://unicode-table.com/en/23DB/	&#x23DB;
⏜	U+23DC	TOP PARENTHESIS	http://unicode-table.com/en/23DC/	&#x23DC;
⏝	U+23DD	BOTTOM PARENTHESIS	http://unicode-table.com/en/23DD/	&#x23DD;
⏞	U+23DE	TOP CURLY BRACKET	http://unicode-table.com/en/23DE/	&#x23DE;
⏟	U+23DF	BOTTOM CURLY BRACKET	http://unicode-table.com/en/23DF/	&#x23DF;
⏠	U+23E0	TOP TORTOISE SHELL BRACKET	http://unicode-table.com/en/23E0/	&#x23E0;
⏡	U+23E1	BOTTOM TORTOISE SHELL BRACKET	http://unicode-table.com/en/23E1/	&#x23E1;
⏢	U+23E2	WHITE TRAPEZIUM	http://unicode-table.com/en/23E2/	&#x23E2;
⏣	U+23E3	BENZENE RING WITH CIRCLE	http://unicode-table.com/en/23E3/	&#x23E3;
⏤	U+23E4	STRAIGHTNESS	http://unicode-table.com/en/23E4/	&#x23E4;
⏥	U+23E5	FLATNESS	http://unicode-table.com/en/23E5/	&#x23E5;
⏦	U+23E6	AC CURRENT	http://unicode-table.com/en/23E6/	&#x23E6;
⏧	U+23E7	ELECTRICAL INTERSECTION	http://unicode-table.com/en/23E7/	&#x23E7;
⏨	U+23E8	DECIMAL EXPONENT SYMBOL	http://unicode-table.com/en/23E8/	&#x23E8;
⏩	U+23E9	BLACK RIGHT-POINTING DOUBLE TRIANGLE	http://unicode-table.com/en/23E9/	&#x23E9;
⏪	U+23EA	BLACK LEFT-POINTING DOUBLE TRIANGLE	http://unicode-table.com/en/23EA/	&#x23EA;
⏫	U+23EB	BLACK UP-POINTING DOUBLE TRIANGLE	http://unicode-table.com/en/23EB/	&#x23EB;
⏬	U+23EC	BLACK DOWN-POINTING DOUBLE TRIANGLE	http://unicode-table.com/en/23EC/	&#x23EC;
⏭	U+23ED	BLACK RIGHT-POINTING DOUBLE TRIANGLE WITH VERTICAL BAR	http://unicode-table.com/en/23ED/	&#x23ED;
⏮	U+23EE	BLACK LEFT-POINTING DOUBLE TRIANGLE WITH VERTICAL BAR	http://unicode-table.com/en/23EE/	&#x23EE;
⏯	U+23EF	BLACK RIGHT-POINTING TRIANGLE WITH DOUBLE VERTICAL BAR	http://unicode-table.com/en/23EF/	&#x23EF;
⏰	U+23F0	ALARM CLOCK	http://unicode-table.com/en/23F0/	&#x23F0;
⏱	U+23F1	STOPWATCH	http://unicode-table.com/en/23F1/	&#x23F1;
⏲	U+23F2	TIMER CLOCK	http://unicode-table.com/en/23F2/	&#x23F2;
⏳	U+23F3	HOURGLASS WITH FLOWING SAND	http://unicode-table.com/en/23F3/	&#x23F3;
⏴	U+23F4	BLACK MEDIUM LEFT-POINTING TRIANGLE	http://unicode-table.com/en/23F4/	&#x23F4;
⏵	U+23F5	BLACK MEDIUM RIGHT-POINTING TRIANGLE	http://unicode-table.com/en/23F5/	&#x23F5;
⏶	U+23F6	BLACK MEDIUM UP-POINTING TRIANGLE	http://unicode-table.com/en/23F6/	&#x23F6;
⏷	U+23F7	BLACK MEDIUM DOWN-POINTING TRIANGLE	http://unicode-table.com/en/23F7/	&#x23F7;
⏸	U+23F8	DOUBLE VERTICAL BAR	http://unicode-table.com/en/23F8/	&#x23F8;
⏹	U+23F9	BLACK SQUARE FOR STOP	http://unicode-table.com/en/23F9/	&#x23F9;
⏺	U+23FA	BLACK CIRCLE FOR RECORD	http://unicode-table.com/en/23FA/	&#x23FA;
␀	U+2400	SYMBOL FOR NULL	http://unicode-table.com/en/2400/	&#x2400;
␁	U+2401	SYMBOL FOR START OF HEADING	http://unicode-table.com/en/2401/	&#x2401;
␂	U+2402	SYMBOL FOR START OF TEXT	http://unicode-table.com/en/2402/	&#x2402;
␃	U+2403	SYMBOL FOR END OF TEXT	http://unicode-table.com/en/2403/	&#x2403;
␄	U+2404	SYMBOL FOR END OF TRANSMISSION	http://unicode-table.com/en/2404/	&#x2404;
␅	U+2405	SYMBOL FOR ENQUIRY	http://unicode-table.com/en/2405/	&#x2405;
␆	U+2406	SYMBOL FOR ACKNOWLEDGE	http://unicode-table.com/en/2406/	&#x2406;
␇	U+2407	SYMBOL FOR BELL	http://unicode-table.com/en/2407/	&#x2407;
␈	U+2408	SYMBOL FOR BACKSPACE	http://unicode-table.com/en/2408/	&#x2408;
␉	U+2409	SYMBOL FOR HORIZONTAL TABULATION	http://unicode-table.com/en/2409/	&#x2409;
␊	U+240A	SYMBOL FOR LINE FEED	http://unicode-table.com/en/240A/	&#x240A;
␋	U+240B	SYMBOL FOR VERTICAL TABULATION	http://unicode-table.com/en/240B/	&#x240B;
␌	U+240C	SYMBOL FOR FORM FEED	http://unicode-table.com/en/240C/	&#x240C;
␍	U+240D	SYMBOL FOR CARRIAGE RETURN	http://unicode-table.com/en/240D/	&#x240D;
␎	U+240E	SYMBOL FOR SHIFT OUT	http://unicode-table.com/en/240E/	&#x240E;
␏	U+240F	SYMBOL FOR SHIFT IN	http://unicode-table.com/en/240F/	&#x240F;
␐	U+2410	SYMBOL FOR DATA LINK ESCAPE	http://unicode-table.com/en/2410/	&#x2410;
␑	U+2411	SYMBOL FOR DEVICE CONTROL ONE	http://unicode-table.com/en/2411/	&#x2411;
␒	U+2412	SYMBOL FOR DEVICE CONTROL TWO	http://unicode-table.com/en/2412/	&#x2412;
␓	U+2413	SYMBOL FOR DEVICE CONTROL THREE	http://unicode-table.com/en/2413/	&#x2413;
␔	U+2414	SYMBOL FOR DEVICE CONTROL FOUR	http://unicode-table.com/en/2414/	&#x2414;
␕	U+2415	SYMBOL FOR NEGATIVE ACKNOWLEDGE	http://unicode-table.com/en/2415/	&#x2415;
␖	U+2416	SYMBOL FOR SYNCHRONOUS IDLE	http://unicode-table.com/en/2416/	&#x2416;
␗	U+2417	SYMBOL FOR END OF TRANSMISSION BLOCK	http://unicode-table.com/en/2417/	&#x2417;
␘	U+2418	SYMBOL FOR CANCEL	http://unicode-table.com/en/2418/	&#x2418;
␙	U+2419	SYMBOL FOR END OF MEDIUM	http://unicode-table.com/en/2419/	&#x2419;
␚	U+241A	SYMBOL FOR SUBSTITUTE	http://unicode-table.com/en/241A/	&#x241A;
␛	U+241B	SYMBOL FOR ESCAPE	http://unicode-table.com/en/241B/	&#x241B;
␜	U+241C	SYMBOL FOR FILE SEPARATOR	http://unicode-table.com/en/241C/	&#x241C;
␝	U+241D	SYMBOL FOR GROUP SEPARATOR	http://unicode-table.com/en/241D/	&#x241D;
␞	U+241E	SYMBOL FOR RECORD SEPARATOR	http://unicode-table.com/en/241E/	&#x241E;
␟	U+241F	SYMBOL FOR UNIT SEPARATOR	http://unicode-table.com/en/241F/	&#x241F;
␠	U+2420	SYMBOL FOR SPACE	http://unicode-table.com/en/2420/	&#x2420;
␡	U+2421	SYMBOL FOR DELETE	http://unicode-table.com/en/2421/	&#x2421;
␢	U+2422	BLANK SYMBOL	http://unicode-table.com/en/2422/	&#x2422;
␣	U+2423	OPEN BOX(Vs)	http://unicode-table.com/en/2423/	&#x2423;
␤	U+2424	SYMBOL FOR NEWLINE	http://unicode-table.com/en/2424/	&#x2424;
␥	U+2425	SYMBOL FOR DELETE FORM TWO	http://unicode-table.com/en/2425/	&#x2425;
␦	U+2426	SYMBOL FOR SUBSTITUTE FORM TWO	http://unicode-table.com/en/2426/	&#x2426;
⑀	U+2440	OCR HOOK(1h)	http://unicode-table.com/en/2440/	&#x2440;
⑁	U+2441	OCR CHAIR(3h)	http://unicode-table.com/en/2441/	&#x2441;
⑂	U+2442	OCR FORK(2h)	http://unicode-table.com/en/2442/	&#x2442;
⑃	U+2443	OCR INVERTED FORK(4h)	http://unicode-table.com/en/2443/	&#x2443;
⑄	U+2444	OCR BELT BUCKLE	http://unicode-table.com/en/2444/	&#x2444;
⑅	U+2445	OCR BOW TIE	http://unicode-table.com/en/2445/	&#x2445;
⑆	U+2446	OCR BRANCH BANK IDENTIFICATION(1j)	http://unicode-table.com/en/2446/	&#x2446;
⑇	U+2447	OCR AMOUNT OF CHECK(2j)	http://unicode-table.com/en/2447/	&#x2447;
⑈	U+2448	OCR DASH(3j)	http://unicode-table.com/en/2448/	&#x2448;
⑉	U+2449	OCR CUSTOMER ACCOUNT NUMBER(4j)	http://unicode-table.com/en/2449/	&#x2449;
⑊	U+244A	OCR DOUBLE BACKSLASH	http://unicode-table.com/en/244A/	&#x244A;
①	U+2460	CIRCLED DIGIT ONE	http://unicode-table.com/en/2460/	&#x2460;
②	U+2461	CIRCLED DIGIT TWO	http://unicode-table.com/en/2461/	&#x2461;
③	U+2462	CIRCLED DIGIT THREE	http://unicode-table.com/en/2462/	&#x2462;
④	U+2463	CIRCLED DIGIT FOUR	http://unicode-table.com/en/2463/	&#x2463;
⑤	U+2464	CIRCLED DIGIT FIVE	http://unicode-table.com/en/2464/	&#x2464;
⑥	U+2465	CIRCLED DIGIT SIX	http://unicode-table.com/en/2465/	&#x2465;
⑦	U+2466	CIRCLED DIGIT SEVEN	http://unicode-table.com/en/2466/	&#x2466;
⑧	U+2467	CIRCLED DIGIT EIGHT	http://unicode-table.com/en/2467/	&#x2467;
⑨	U+2468	CIRCLED DIGIT NINE	http://unicode-table.com/en/2468/	&#x2468;
⑩	U+2469	CIRCLED NUMBER TEN	http://unicode-table.com/en/2469/	&#x2469;
⑪	U+246A	CIRCLED NUMBER ELEVEN	http://unicode-table.com/en/246A/	&#x246A;
⑫	U+246B	CIRCLED NUMBER TWELVE	http://unicode-table.com/en/246B/	&#x246B;
⑬	U+246C	CIRCLED NUMBER THIRTEEN	http://unicode-table.com/en/246C/	&#x246C;
⑭	U+246D	CIRCLED NUMBER FOURTEEN	http://unicode-table.com/en/246D/	&#x246D;
⑮	U+246E	CIRCLED NUMBER FIFTEEN	http://unicode-table.com/en/246E/	&#x246E;
⑯	U+246F	CIRCLED NUMBER SIXTEEN	http://unicode-table.com/en/246F/	&#x246F;
⑰	U+2470	CIRCLED NUMBER SEVENTEEN	http://unicode-table.com/en/2470/	&#x2470;
⑱	U+2471	CIRCLED NUMBER EIGHTEEN	http://unicode-table.com/en/2471/	&#x2471;
⑲	U+2472	CIRCLED NUMBER NINETEEN	http://unicode-table.com/en/2472/	&#x2472;
⑳	U+2473	CIRCLED NUMBER TWENTY	http://unicode-table.com/en/2473/	&#x2473;
⑴	U+2474	PARENTHESIZED DIGIT ONE	http://unicode-table.com/en/2474/	&#x2474;
⑵	U+2475	PARENTHESIZED DIGIT TWO	http://unicode-table.com/en/2475/	&#x2475;
⑶	U+2476	PARENTHESIZED DIGIT THREE	http://unicode-table.com/en/2476/	&#x2476;
⑷	U+2477	PARENTHESIZED DIGIT FOUR	http://unicode-table.com/en/2477/	&#x2477;
⑸	U+2478	PARENTHESIZED DIGIT FIVE	http://unicode-table.com/en/2478/	&#x2478;
⑹	U+2479	PARENTHESIZED DIGIT SIX	http://unicode-table.com/en/2479/	&#x2479;
⑺	U+247A	PARENTHESIZED DIGIT SEVEN	http://unicode-table.com/en/247A/	&#x247A;
⑻	U+247B	PARENTHESIZED DIGIT EIGHT	http://unicode-table.com/en/247B/	&#x247B;
⑼	U+247C	PARENTHESIZED DIGIT NINE	http://unicode-table.com/en/247C/	&#x247C;
⑽	U+247D	PARENTHESIZED NUMBER TEN	http://unicode-table.com/en/247D/	&#x247D;
⑾	U+247E	PARENTHESIZED NUMBER ELEVEN	http://unicode-table.com/en/247E/	&#x247E;
⑿	U+247F	PARENTHESIZED NUMBER TWELVE	http://unicode-table.com/en/247F/	&#x247F;
⒀	U+2480	PARENTHESIZED NUMBER THIRTEEN	http://unicode-table.com/en/2480/	&#x2480;
⒁	U+2481	PARENTHESIZED NUMBER FOURTEEN	http://unicode-table.com/en/2481/	&#x2481;
⒂	U+2482	PARENTHESIZED NUMBER FIFTEEN	http://unicode-table.com/en/2482/	&#x2482;
⒃	U+2483	PARENTHESIZED NUMBER SIXTEEN	http://unicode-table.com/en/2483/	&#x2483;
⒄	U+2484	PARENTHESIZED NUMBER SEVENTEEN	http://unicode-table.com/en/2484/	&#x2484;
⒅	U+2485	PARENTHESIZED NUMBER EIGHTEEN	http://unicode-table.com/en/2485/	&#x2485;
⒆	U+2486	PARENTHESIZED NUMBER NINETEEN	http://unicode-table.com/en/2486/	&#x2486;
⒇	U+2487	PARENTHESIZED NUMBER TWENTY	http://unicode-table.com/en/2487/	&#x2487;
⒈	U+2488	DIGIT ONE FULL STOP(1.)	http://unicode-table.com/en/2488/	&#x2488;
⒉	U+2489	DIGIT TWO FULL STOP(2.)	http://unicode-table.com/en/2489/	&#x2489;
⒊	U+248A	DIGIT THREE FULL STOP(3.)	http://unicode-table.com/en/248A/	&#x248A;
⒋	U+248B	DIGIT FOUR FULL STOP(4.)	http://unicode-table.com/en/248B/	&#x248B;
⒌	U+248C	DIGIT FIVE FULL STOP(5.)	http://unicode-table.com/en/248C/	&#x248C;
⒍	U+248D	DIGIT SIX FULL STOP(6.)	http://unicode-table.com/en/248D/	&#x248D;
⒎	U+248E	DIGIT SEVEN FULL STOP(7.)	http://unicode-table.com/en/248E/	&#x248E;
⒏	U+248F	DIGIT EIGHT FULL STOP(8.)	http://unicode-table.com/en/248F/	&#x248F;
⒐	U+2490	DIGIT NINE FULL STOP(9.)	http://unicode-table.com/en/2490/	&#x2490;
⒑	U+2491	NUMBER TEN FULL STOP	http://unicode-table.com/en/2491/	&#x2491;
⒒	U+2492	NUMBER ELEVEN FULL STOP	http://unicode-table.com/en/2492/	&#x2492;
⒓	U+2493	NUMBER TWELVE FULL STOP	http://unicode-table.com/en/2493/	&#x2493;
⒔	U+2494	NUMBER THIRTEEN FULL STOP	http://unicode-table.com/en/2494/	&#x2494;
⒕	U+2495	NUMBER FOURTEEN FULL STOP	http://unicode-table.com/en/2495/	&#x2495;
⒖	U+2496	NUMBER FIFTEEN FULL STOP	http://unicode-table.com/en/2496/	&#x2496;
⒗	U+2497	NUMBER SIXTEEN FULL STOP	http://unicode-table.com/en/2497/	&#x2497;
⒘	U+2498	NUMBER SEVENTEEN FULL STOP	http://unicode-table.com/en/2498/	&#x2498;
⒙	U+2499	NUMBER EIGHTEEN FULL STOP	http://unicode-table.com/en/2499/	&#x2499;
⒚	U+249A	NUMBER NINETEEN FULL STOP	http://unicode-table.com/en/249A/	&#x249A;
⒛	U+249B	NUMBER TWENTY FULL STOP	http://unicode-table.com/en/249B/	&#x249B;
⒜	U+249C	PARENTHESIZED LATIN SMALL LETTER A	http://unicode-table.com/en/249C/	&#x249C;
⒝	U+249D	PARENTHESIZED LATIN SMALL LETTER B	http://unicode-table.com/en/249D/	&#x249D;
⒞	U+249E	PARENTHESIZED LATIN SMALL LETTER C	http://unicode-table.com/en/249E/	&#x249E;
⒟	U+249F	PARENTHESIZED LATIN SMALL LETTER D	http://unicode-table.com/en/249F/	&#x249F;
⒠	U+24A0	PARENTHESIZED LATIN SMALL LETTER E	http://unicode-table.com/en/24A0/	&#x24A0;
